show_id,type,title,director,cast,country,date_added,release_year,duration,listed_in,description,netflix,hulu,disney+,prime,imdb,rotten_tomatoes
s280,Movie,Hoosiers,,,"United Kingdom, United States","September 1, 2021",1986,115 min,"Drama, Sports",Gene Hackman stars as a basketball coach who guides a tiny Indiana high-school team to a state title in this sports classic.,0,1,0,0,6.5,70
s281,Movie,I Spit on Your Grave,,,,"September 1, 2021",2010,106 min,Horror,"This remake of the 1978 cult classic of the same name tells the tale of a woman who is brutally raped and assaulted by four men, survives, and takes the law into her own hands by seeking revenge against her attackers.",0,1,0,0,6.1,39
s282,Movie,I Spit On Your Grave 2,,,,"September 1, 2021",2013,106 min,Horror,"From the director of the critically acclaimed 2010 remake, this shocking new installment follows a brutalized model who survives to exact her revenge. Starring Jemma Dallender and Joe Absolom.",0,1,0,0,5.3,76
s283,Movie,I Spit on Your Grave 3,,,,"September 1, 2021",2015,92 min,Horror,"The savage revenge series resumes with even more depravity! A young woman seeks ruthless, sadistic vengeance against the abusers and rapists of her fellow crisis support group members.",0,1,0,0,7.8,87
s284,Movie,Internal Affairs,,,,"September 1, 2021",1990,115 min,"Action, Adventure, Crime",A new LAPD internal affairs investigator sets his sights on a suave but corrupt cop who's been involved in police brutality and bribery. But the cop has his own way of striking back at the detective starting with his family.,0,1,0,0,8.7,83
s285,Movie,Kiss The Girls,,,United States,"September 1, 2021",1997,116 min,"Black Stories, Crime, Drama",A DC based detective with a degree in psychology hunts down a serial killer who is on the loose.,0,1,0,0,9.5,75
s286,Movie,McLintock! (Producer's Cut),,,,"September 1, 2021",1963,127 min,"Action, Adventure, Comedy",A cattle baron tries to tame his wife amid a feud with settlers and trouble with Native Americans.,0,1,0,0,5.6,47
s287,Movie,Miss You Already,,,,"September 1, 2021",2015,113 min,"Drama, Romance","Friends since childhood Jess and Milly can't remember a time they didn't share everything - secrets, clothes, even boyfriends, their differences are the glue that binds them together.",0,1,0,0,5.8,30
s288,Movie,Mommy,,,,"September 1, 2021",2014,139 min,"Drama, International","""A film of suffocating power and surprising warmth"" (TIME) about a widow who is overwhelmed with raising her ADHD son, until she meets a neighbor who gives her renewed hope.",0,1,0,0,4.5,42
s289,Movie,Much Ado About Nothing,,,,"September 1, 2021",2013,109 min,"Comedy, Drama, Romance","Joss Whedon's sexy and contemporary spin on Shakespeare's classic comedy about the story of sparring lovers Beatrice and Benedick offers a sensual, tragic and occasionally absurd view of the intricate game that is love.",0,1,0,0,8.7,64
s290,Movie,New Year's Eve,,,,"September 1, 2021",2011,118 min,"Comedy, Drama, Romance",The stories of a group of disparate characters intertwine on New Year's Eve in New York City in this romantic drama.,0,1,0,0,7.8,66
s291,Movie,Phase IV,,,"United Kingdom, United States","September 1, 2021",1974,83 min,"Horror, Science Fiction, Thriller",Ecological suspense tale about a strange biological imbalance creating super intelligent ants which attack a scientific installation in the Arizona desert.,0,1,0,0,6.0,66
s292,Movie,Priest,,,,"September 1, 2021",2011,87 min,"Action, Adventure, Horror",A vampire western about a warrior priest who disobeys church law by teaming with a young sheriff and a priestess to track down a band of renegade vampires who have kidnapped his niece. An adaptation of the action-horror TokyoPop comic book.,0,1,0,0,6.5,94
s293,Movie,PRO14 Rugby,,,,"September 1, 2021",2017,,Sports,"Rugby union competition involving professional sides from Ireland, Italy, Scotland, South Africa and Wales.",0,1,0,0,4.9,74
s294,Movie,Road to Perdition,,,,"September 1, 2021",2002,117 min,"Crime, Drama",Tom Hanks stars as a mob hit man in 1930s Illinois who takes his son on the run after his wife and youngest boy are slain by his vile boss.,0,1,0,0,4.2,98
s295,Movie,Shaun the Sheep Movie,,,,"September 1, 2021",2015,79 min,"Adventure, Comedy, Family",Shaun gets more than he bargained for when a day off leads to an adventure in the Big City. Now it's up to Shaun to safely return his farmer and flock to the green grass of home.,0,1,0,0,5.2,44
s296,Movie,Slumdog Millionaire,,,,"September 1, 2021",2008,121 min,"Drama, International, Romance",Love and life in a Mumbai slum inspire an Indian youth's amazing run on a popular TV game show in this 2008 Best Picture Oscar(R) winner.,0,1,0,0,6.6,81
s297,Movie,Solace,,,,"September 1, 2021",2015,102 min,"Drama, Horror, Mystery","Unable to solve a series of homicides, the FBI enlists a retired consultant with psychic powers. Is he a match for the extraordinary powers of the vicious murderer on a mission?",0,1,0,0,9.8,43
s298,Movie,Stephen King's It,,,,"September 1, 2021",1990,192 min,"Drama, Horror, Mystery","In 1960, seven preteen outcasts fight an evil demon that poses as a child-killing clown. Thirty years later, they reunite to stop the demon once and for all when it returns to their hometown.",0,1,0,0,9.2,91
s299,Movie,Sucker Punch,,,,"September 1, 2021",2011,110 min,"Action, Adventure, Science Fiction",A young woman creates a fantastic alternate world to help her escape the mental institute where she's trapped in this action-fantasy.,0,1,0,0,4.8,92
s300,Movie,Tears of the Sun,,,,"September 1, 2021",2003,121 min,"Action, Drama, Thriller","Bruce Willis stars as a hard-bitten Navy S.E.A.L, who is sent into the heart of Africa and finds himself in conflict when he has to choose between following orders or the dictates of his conscience.",0,1,0,0,4.3,89
s302,Movie,The Apparition,,,,"September 1, 2021",2012,83 min,Horror,A supernatural experiment leads to terrifying circumstances for a young couple in this hair-raising ghost story.,0,1,0,0,7.2,62
s303,Movie,The Glass House,,,,"September 1, 2021",2001,106 min,"Drama, Horror, Thriller","Orphaned when their parents are killed in an automobile accident, Ruby (16) and Rhett (11) are placed under the guardianship of longtime friends named Gary & Erin Glass.",0,1,0,0,5.6,82
s304,Movie,The Interview,,,United States,"September 1, 2021",2014,113 min,Comedy,"Dave Skylark and producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight."" When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA.",0,1,0,0,5.6,66
s305,Movie,The Last Castle,,,,"September 1, 2021",2001,131 min,"Action, Adventure, Drama","His service to his country made him a hero. One mistake made him a prisoner. For General Eugene Irwin (Robert Redford), It's just a matter of serving out his sentence - until he makes the shocking discovery that his fellow inmates are being murdered.",0,1,0,0,6.3,83
s306,Movie,The Manchurian Candidate,,,,"September 1, 2021",2004,130 min,"Drama, Mystery, Science Fiction","Denzel Washington, Meryl Streep and Liev Schreiber star in this remake about Gulf War vets who are part of a mind-control experiment.",0,1,0,0,9.1,62
s307,Movie,The Mexican,,,"United States, Mexico","September 1, 2021",2001,123 min,"Action, Adventure, Comedy","A clumsy criminal is put in a position where he not only has to save his own skin, but that of his girlfriend in this comedy with strong undercurrents of romance.",0,1,0,0,6.8,68
s308,Movie,The Possession,,,,"September 1, 2021",2012,92 min,"Horror, Thriller","A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",0,1,0,0,7.2,54
s309,Movie,The Tenant,,,"France, United States","September 1, 2021",1976,125 min,"Drama, Horror","A lonely young man rents a flat that was formerly occupied by a girl who committed suicide. Gradually he begins to assume her identity, dressing in her clothes, and eventually throwing himself out of the same window from which she jumped to her death.",0,1,0,0,7.6,84
s310,Movie,The Wedding Plan,,,,"September 1, 2021",2016,110 min,"Comedy, Drama, Romance","Michal, blindsided by her fiancé's decision to call off their wedding with only a month's notice, is unwilling to return to single life. She decides to put her trust in fate and continue with her wedding plans, believing Mr. Right will appear.",0,1,0,0,4.6,41
s311,Movie,The X-Files: Fight the Future,,,United States,"September 1, 2021",1998,122 min,"Horror, Science Fiction, Thriller",FBI agents Mulder and Scully probe events that may prove the existence of aliens on Earth. Based on the TV series.,0,1,0,0,6.4,37
s312,Movie,Vantage Point,,,,"September 1, 2021",2008,90 min,"Action, Adventure, Drama","The President of the US is speaking outdoors in Spain when bombs explode and he is shot - a tv director, a Secret Service agent, a tourist with a camcorder, and more replay the event to uncover the truth!",0,1,0,0,4.1,68
s313,Movie,Volcano,,,,"September 1, 2021",1997,104 min,"Action, Adventure, Drama",The city of Los Angeles is threatened by a river of lava that erupts from the La Brea Tarpits in this molten-hot disaster epic.,0,1,0,0,4.4,54
s314,Movie,"Final Hours, America’s Longest War",,,,"August 31, 2021",2021,,Documentaries,"This special dives into the chaotic events of recent weeks, from the U.S. moving personnel out of its embassy to the desperate Afghans who clung to planes in hopes of fleeing the country, this program examines the shocking events that shook the world.",0,1,0,0,6.9,30
s320,Movie,Spell,,,,"August 30, 2021",2020,91 min,"Horror, Thriller","After surviving a plane crash in rural Appalachia, a man tries to break free from a woman's dark magic and save his family from a sinister ritual before the rise of the blood moon.",0,1,0,0,4.0,57
s322,Movie,Trigger Point,,,,"August 30, 2021",2021,82 min,"Action, Thriller",A disgraced U.S. operative who suffered memory loss at the hand of captors is dragged back into the deadly spy world when a colleague goes missing. He needs all of his skills to find her but to uncover the truth he must remember the past.,0,1,0,0,8.3,71
s325,Movie,Horizon Line,,,,"August 29, 2021",2020,92 min,Thriller,"A former couple board a single-engine plane for a routine and casual flight to their friend's tropical island wedding. But within minutes after takeoff, their pilot suffers a fatal heart attack, leaving them with no clue how to land the plane.",0,1,0,0,7.3,64
s326,Movie,Four Good Days,,,,"August 28, 2021",2020,101 min,Drama,A mother helps her daughter work through four crucial days of recovery from substance abuse.,0,1,0,0,6.9,56
s327,Movie,Chaos Walking,,,,"August 27, 2021",2021,109 min,"Adventure, Science Fiction","In this futuristic action-adventure, a young man (Tom Holland) must discover his inner power and unlock his planet’s dark secrets to save a mysterious girl (Daisy Ridley) who crash-lands on his planet.",0,1,0,0,8.8,63
s328,Movie,College Field Hockey,,,,"August 27, 2021",1993,,Sports,College field hockey action.,0,1,0,0,4.8,61
s329,Movie,In the Earth,,,,"August 27, 2021",2021,107 min,"Horror, Thriller","As the world searches for a cure to a disastrous virus, a scientist and park scout's journey into the forest becomes a terrifying voyage through the heart of darkness, the forest coming to life around them.",0,1,0,0,9.8,97
s332,Movie,Disobedience,,,,"August 26, 2021",2017,114 min,"Drama, LGBTQ+, Romance","New York photographer Ronit Krushka flies to London after learning about the death of her estranged father. Ronit is returning to the same Orthodox Jewish community that shunned her decades earlier for her childhood attraction to Esti, a female friend. Their fortuitous and happy reunion soon reignites their burning passion as the two women explore boundaries of faith and sexuality.",0,1,0,0,8.5,43
s333,Movie,Feral State,,,,"August 26, 2021",2020,83 min,Thriller,A misfit gang of runaways and orphans are taken in by a dark and charismatic father figure who together wreak havoc throughout swamps and trailer parks of central Florida.,0,1,0,0,5.7,82
s334,Movie,Love and Monsters,,,,"August 26, 2021",2020,109 min,"Adventure, Comedy","A young man and his traveling companions battle an array of monsters during an epic, 80-mile journey to find the woman he loves.",0,1,0,0,6.7,36
s347,Movie,We Broke Up,,,,"August 21, 2021",2021,81 min,"Comedy, Romance","Lori and Doug break up just days before Lori’s little sister’s wedding. In order to not disrupt the fun, the couple decides to pretend they’re still together until the weekend is over. But pretending isn’t as easy as they think it’ll be.",0,1,0,0,4.8,80
s348,Movie,Blast Beat,,,,"August 19, 2021",2020,105 min,Drama,"When a family leaves their native Colombia for the United States in the summer of ‘99, a metalhead science prodigy and his younger brother do their best to adapt to their new home in America.",0,1,0,0,6.3,65
s350,Movie,Unsane,,,,"August 18, 2021",2018,98 min,"Horror, Thriller",A young woman is involuntarily committed to a mental institution where she is confronted by her greatest fear - but is it real or is it a product of her delusion?,0,1,0,0,9.1,53
